spotify_id,name,artists,country,popularity,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,spotify_url,mood
3Q4LWO1l86Dp8nUWDCA01G,contradiction,Methodical Madness,IS,58,172685,when my heart was mine (EP),4/10/2024,0.705,0.935,6,-5.362,0.0715,0.00427,0.456,0.462,121.013,https://open.spotify.com/track/3Q4LWO1l86Dp8nUWDCA01G,energetic
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,IE,86,151739,BRAT,7/6/2024,0.804,0.957,0,-5.452,0.034,0.125,0.114,0.962,126.035,https://open.spotify.com/track/19RybK6XDbAVpcdxSbZL1o,energetic
32dPiJIrbKTUEPaELjxbgQ,Tanpa Bicara,Rizwan Fadilah,ID,72,212205,Tanpa Bicara,25/7/2024,0.582,0.53,1,-7.809,0.0255,0.473,0.377,0.497,135.973,https://open.spotify.com/track/32dPiJIrbKTUEPaELjxbgQ,energetic
1DlOOfi5G0W3Y60bHof2Z9,Stimmel,Analog Balaton,HU,34,309546,Repedés,16/10/2024,0.731,0.604,1,-8.575,0.0826,0.0845,0.584,0.321,121.999,https://open.spotify.com/track/1DlOOfi5G0W3Y60bHof2Z9,energetic
4H1g77oFJOssK6sc7jMQl4,Rajtad,Analog Balaton,HU,34,269226,Repedés,16/10/2024,0.364,0.417,4,-11.388,0.0447,0.0823,0.172,0.135,104.28,https://open.spotify.com/track/4H1g77oFJOssK6sc7jMQl4,energetic
4tejvhLkdvPYn4p90jk5QS,Lost at first sight,陳卓賢 Ian,HK,54,244006,Lost at first sight,14/2/2024,0.71,0.88,1,-4.69,0.0464,0.313,0.0995,0.894,127.999,https://open.spotify.com/track/4tejvhLkdvPYn4p90jk5QS,energetic
26VpyCRyvwi8mVqHz7AWjs,DM,"Grupo Diez 4tro, Porte Diferente",GT,54,215000,DM,4/10/2024,0.755,0.8,1,-5.836,0.0328,0.382,0.096,0.909,120.044,https://open.spotify.com/track/26VpyCRyvwi8mVqHz7AWjs,energetic
17M10WNrMkrxBzoW6jK2Dg,Gioconda,Immune,GR,38,211866,Gioconda,15/10/2024,0.612,0.857,7,-5.197,0.36,0.109,0.356,0.358,144.735,https://open.spotify.com/track/17M10WNrMkrxBzoW6jK2Dg,energetic
6gF9liH6UwYm2eQqyuP7SH,PLAISIR NOCIF,"Tiakola, SDM, Liim’s",FR,70,212718,BDLM VOL.1,20/9/2024,0.773,0.564,6,-6.297,0.087,0.491,0.144,0.42,128.983,https://open.spotify.com/track/6gF9liH6UwYm2eQqyuP7SH,energetic
2Ipnen45T4dlbKS8I7Bcsa,JEUX D'ECHECS,SDM,FR,70,194426,A LA VIE A LA MORT,26/9/2024,0.468,0.731,1,-7.906,0.481,0.404,0.139,0.59,81.698,https://open.spotify.com/track/2Ipnen45T4dlbKS8I7Bcsa,energetic
0XKVAMPGXRvDeb1T8EQKC8,PATIENCE,D1MA,DK,49,140161,7,10/10/2024,0.845,0.378,10,-9.086,0.122,0.202,0.145,0.494,138.113,https://open.spotify.com/track/0XKVAMPGXRvDeb1T8EQKC8,energetic
3sIG4gEXMRxPch5b19h7Ne,BAD,"Bonez MC, Gzuz",DE,64,164991,BAD,10/10/2024,0.667,0.584,9,-8.226,0.369,0.185,0.125,0.178,150.087,https://open.spotify.com/track/3sIG4gEXMRxPch5b19h7Ne,energetic
4GDyzOuGMWSofY55Bx48z7,SAVE,"Koky, Hard Rico",CZ,48,212173,OFFICE,24/5/2024,0.76,0.743,0,-8.303,0.205,0.368,0.124,0.442,137.974,https://open.spotify.com/track/4GDyzOuGMWSofY55Bx48z7,energetic
0i4uSrPDjfMZJf0gaa0i6D,LA CURA,"KEVIN ROLDAN, Almighty, Dayme Beats",CO,66,316363,LA CURA,19/9/2024,0.803,0.577,7,-5.634,0.216,0.423,0.246,0.452,110.033,https://open.spotify.com/track/0i4uSrPDjfMZJf0gaa0i6D,energetic
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,CH,86,182160,Divinely Uninspired To A Hellish Extent,17/5/2019,0.501,0.405,1,-5.679,0.0319,0.751,0.105,0.446,109.891,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,melancholic
7ARsJNRK0SD0asnybQo2oi,afrodite,"Delacruz, IZA, JOK3R",BR,61,201264,Vinho,10/10/2024,0.63,0.408,3,-10.486,0.237,0.634,0.341,0.413,106.908,https://open.spotify.com/track/7ARsJNRK0SD0asnybQo2oi,energetic
2SN3kNjOORlCqMLev26bxh,DRUGITE OTKACHALKI,"V:RGO, Ilian Boyd, Emil TRF, Mishell, Dim4ou, Atanas Kolev",BG,39,273088,DRUGITE OTKACHALKI,28/9/2024,0.887,0.598,10,-4.017,0.215,0.0774,0.122,0.528,89.976,https://open.spotify.com/track/2SN3kNjOORlCqMLev26bxh,energetic
1FsSPg3OmmZSNllRyRttXI,In My Maybach,Jay Whyman,VE,30,209236,In My Maybach,1/4/2024,0.696,0.644,1,-8.753,0.187,0.0748,0.126,0.354,117.071,https://open.spotify.com/track/1FsSPg3OmmZSNllRyRttXI,energetic
6rp55IcEsq3nJgTc0kMa0h,Rain,SEVENTEEN,TW,63,200653,SEVENTEEN 12th Mini Album 'SPILL THE FEELS',14/10/2024,0.698,0.844,7,-3.738,0.0361,0.0259,0.103,0.718,111.975,https://open.spotify.com/track/6rp55IcEsq3nJgTc0kMa0h,energetic
2xoA126GEgFhrYzRaTH7E4,Spark - WINTER Solo,aespa,TH,70,201200,SYNK : PARALLEL LINE - Special Digital Single,9/10/2024,0.503,0.951,7,-3.493,0.0825,0.0243,0.203,0.0918,126.038,https://open.spotify.com/track/2xoA126GEgFhrYzRaTH7E4,energetic
1E8vzxJWTniTxyeTXzBoRx,Misstag,Miss Li,SE,46,191157,"Livet, döden, skiten däremellan",11/10/2024,0.744,0.735,10,-5.088,0.0498,0.0332,0.0985,0.847,102.942,https://open.spotify.com/track/1E8vzxJWTniTxyeTXzBoRx,energetic
5pWQeWrsXX4JYYihgoxUNN,Marbella,Ant Wan,SE,56,170639,Wow 2,14/10/2021,0.592,0.586,0,-4.854,0.0635,0.396,0.0933,0.329,110.733,https://open.spotify.com/track/5pWQeWrsXX4JYYihgoxUNN,energetic
0wds7SYoPm2I9Ess4MyX4R,METGALA,RAVA,RO,48,207761,LUCIFER,24/5/2024,0.507,0.73,10,-8.075,0.0634,0.0671,0.136,0.696,134.063,https://open.spotify.com/track/0wds7SYoPm2I9Ess4MyX4R,energetic
71HmhuXU02SZspNrUuhGvp,BELLY DANZA,Rafa Carter,PA,50,123656,BELLY DANZA,6/10/2024,0.77,0.524,1,-7.459,0.26,0.5,0.0991,0.754,94.099,https://open.spotify.com/track/71HmhuXU02SZspNrUuhGvp,energetic
6DpUeSlzU8t7rdw5fmWnit,Damaris,"Mayk & FlowMan, Danny V Music",PA,28,184294,Damaris,27/9/2024,0.711,0.695,1,-4.934,0.0529,0.0194,0.12,0.923,132.99,https://open.spotify.com/track/6DpUeSlzU8t7rdw5fmWnit,energetic
1cWINvhvBXtDhK8GpK0gZn,AGHARAS,Lbenj,MA,50,207761,AGHARAS,20/9/2024,0.531,0.642,5,-6.591,0.0669,0.244,0.176,0.538,133.961,https://open.spotify.com/track/1cWINvhvBXtDhK8GpK0gZn,energetic
5CoR3dBEBR0PmG7dAHxtiE,Israel,SHANNI.,LU,24,262104,Israel,10/6/2019,0.667,0.353,5,-12.717,0.057,0.721,0.103,0.259,124.966,https://open.spotify.com/track/5CoR3dBEBR0PmG7dAHxtiE,energetic
4xzrnTQ0CVRj6LBisVyTum,SOMETHING AIN'T RIGHT,XG,JP,75,190666,SOMETHING AIN'T RIGHT,26/7/2024,0.768,0.884,1,-3.826,0.0451,0.107,0.323,0.747,123.99,https://open.spotify.com/track/4xzrnTQ0CVRj6LBisVyTum,energetic
5ODJAKynE2YmnzjuJiYk5f,Slow Down,Skidee,IS,36,184806,Slow Down,23/8/2024,0.702,0.679,11,-6.182,0.103,0.0962,0.101,0.909,94.838,https://open.spotify.com/track/5ODJAKynE2YmnzjuJiYk5f,energetic
5PFGdwu5b4YcoEgNkZqJgL,Rhythms of Digital Dynasty,Marcus Playing In The Yard,IS,50,294101,Me and My Creatures,15/8/2024,0.663,0.843,8,-7.612,0.305,0.00137,0.333,0.649,119.818,https://open.spotify.com/track/5PFGdwu5b4YcoEgNkZqJgL,nostalgic
4IIEKJ3RVCc7z3PZdD5PZu,kapu,Azahriah,HU,53,166736,skatulya I,18/4/2024,0.68,0.691,6,-8.539,0.077,0.807,0.285,0.538,95.022,https://open.spotify.com/track/4IIEKJ3RVCc7z3PZdD5PZu,energetic
5GJUMdVellleheGdi1gfl9,PLUS RIEN,SDM,FR,69,211013,A LA VIE A LA MORT,26/9/2024,0.749,0.732,9,-6.24,0.2,0.265,0.339,0.592,119.893,https://open.spotify.com/track/5GJUMdVellleheGdi1gfl9,energetic
75iWVzpdkvnR5ADK3EL4gi,JOHANNES KASTAJA,MELO,FI,48,128000,NOIDANKEHÄ,11/10/2024,0.714,0.819,1,-4.458,0.092,0.0401,0.329,0.725,150.16,https://open.spotify.com/track/75iWVzpdkvnR5ADK3EL4gi,energetic
5ticDLxAM5Y5r0mkGO1AHs,Que Me Lleve el Aire,Luis Cortés,ES,67,170172,Que Me Lleve el Aire,16/7/2024,0.635,0.766,5,-5.798,0.0476,0.301,0.145,0.725,174.119,https://open.spotify.com/track/5ticDLxAM5Y5r0mkGO1AHs,energetic
1NYjQep1ow4ME8DFvQKxxB,Malli,Butrint Imeri,CH,53,166998,Malli,12/10/2024,0.77,0.742,0,-6.151,0.112,0.496,0.106,0.168,96.009,https://open.spotify.com/track/1NYjQep1ow4ME8DFvQKxxB,energetic
3Fra5SMXXDTSRXVoDf8Xwd,GIRLS,The Kid LAROI,AU,75,152979,THE FIRST TIME (DELUXE VERSION),9/8/2024,0.731,0.734,7,-3.145,0.0515,0.0382,0.353,0.797,101.008,https://open.spotify.com/track/3Fra5SMXXDTSRXVoDf8Xwd,energetic
5KJUqkXzzwEkoTuIL4EYEI,SERIO CON ESE Q,"Omar Courtz, Anuel AA",VE,70,247468,PRIMERA MUSA,20/9/2024,0.673,0.81,8,-3.915,0.0451,0.336,0.274,0.494,93.002,https://open.spotify.com/track/5KJUqkXzzwEkoTuIL4EYEI,energetic
3yKvL0225QoVUbf0Jlzy5o,Chakras,"Ivandro, Julinho Ksd",PT,55,195764,Trovador,16/2/2024,0.787,0.84,8,-5.923,0.0696,0.804,0.105,0.574,100.03,https://open.spotify.com/track/3yKvL0225QoVUbf0Jlzy5o,energetic
3CgWmnnox6kF0NvJpZWSv8,Te numery,"Young Leosia, bambi, PG$, francis",PL,65,157241,PG$,7/3/2024,0.74,0.777,4,-7.19,0.189,0.147,0.171,0.543,144.921,https://open.spotify.com/track/3CgWmnnox6kF0NvJpZWSv8,energetic
4oaQZLunFjVPbN830b0yfg,One,Snow Man,JP,50,220900,One,14/10/2024,0.487,0.808,0,-5.074,0.042,0.0304,0.0717,0.268,81.983,https://open.spotify.com/track/4oaQZLunFjVPbN830b0yfg,energetic
2dThEJP9S344qzNhePcSzj,I'm Gonna Miss You,Milli Vanilli,IS,77,238866,All Or Nothing,14/11/1988,0.708,0.27,9,-18.52,0.0659,0.133,0.0982,0.752,75.644,https://open.spotify.com/track/2dThEJP9S344qzNhePcSzj,nostalgic
1MB8kTH7VKvAMfL9SHgJmG,VAGABUNDO,"Sebastian Yatra, Manuel Turizo, Beéle",ES,78,215600,VAGABUNDO,12/5/2023,0.817,0.851,11,-3.309,0.0627,0.0351,0.232,0.886,127.019,https://open.spotify.com/track/1MB8kTH7VKvAMfL9SHgJmG,energetic
1bFvFr4H39lE3hZk49r7g6,WAHH QZENG,"SHABAB, Kurdo",DE,59,141600,WAHH QZENG,10/10/2024,0.662,0.763,1,-8.215,0.316,0.0449,0.071,0.73,98.997,https://open.spotify.com/track/1bFvFr4H39lE3hZk49r7g6,energetic
1KX12MuYozYvpKF4TRW2mX,Prosit Nebudu,Protiva,CZ,49,185103,4970409,12/7/2016,0.775,0.46,1,-10.364,0.0845,0.0279,0.0632,0.197,140.026,https://open.spotify.com/track/1KX12MuYozYvpKF4TRW2mX,energetic
07ceTL2BIlnI5jWxceZz9d,Eu Fujo,Gustavo Mioto,BR,77,157823,Acústico Do Nada,16/8/2024,0.713,0.569,5,-6.135,0.0614,0.447,0.0859,0.753,101.915,https://open.spotify.com/track/07ceTL2BIlnI5jWxceZz9d,energetic
1R30a8XghzQ7WilmI4VMrR,Maxed Out,"Ricky Tan, Jadakiss",AE,29,135278,Life Without Doubt,7/9/2024,0.771,0.889,5,-6.662,0.382,0.0242,0.156,0.615,86.729,https://open.spotify.com/track/1R30a8XghzQ7WilmI4VMrR,energetic
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,TW,79,214973,Drama - The 4th Mini Album,10/11/2023,0.644,0.872,6,-1.54,0.0417,0.164,0.363,0.378,131.016,https://open.spotify.com/track/5XWlyfo0kZ8LF7VSyfS4Ew,energetic
1QPV3QoWw3rRKPeYoX8kO8,GGUM,YEONJUN,TW,81,151689,GGUM,19/9/2024,0.874,0.621,10,-6.867,0.0662,0.0027,0.0908,0.406,129.052,https://open.spotify.com/track/1QPV3QoWw3rRKPeYoX8kO8,energetic
1FFeiJ7WhpMbGmv9Pbs3xL,Menina do Paraguay,Mc Leléto,PY,46,179397,Menina do Paraguay,11/9/2024,0.758,0.66,4,-4.849,0.219,0.0663,0.0932,0.806,80.0,https://open.spotify.com/track/1FFeiJ7WhpMbGmv9Pbs3xL,energetic
6Csrqur3IfnVp0EtHskjMw,Pantropiko,BINI,PH,75,225466,Pantropiko,17/11/2023,0.78,0.803,11,-3.03,0.0438,0.25,0.259,0.801,94.989,https://open.spotify.com/track/6Csrqur3IfnVp0EtHskjMw,energetic
1r1Xz7MMUotaxziNtqcstp,Agba Singing,Rybeena,NG,57,150674,Agba Singing,11/9/2024,0.828,0.827,1,-5.937,0.0363,0.0518,0.0975,0.666,110.077,https://open.spotify.com/track/1r1Xz7MMUotaxziNtqcstp,energetic
4PYVjUQ8cxuYF07PCfYn4a,Allo Omri,"Didou Parisien, Tchikou 22",MA,53,293354,Allo Omri,1/1/2017,0.561,0.944,1,-1.035,0.0873,0.48,0.117,0.799,188.068,https://open.spotify.com/track/4PYVjUQ8cxuYF07PCfYn4a,energetic
66L6oBm77vpXuLCRX31iNX,Tak Dianggap,Lyodra,ID,39,179841,Melangkah,10/10/2024,0.614,0.438,2,-5.737,0.0433,0.802,0.213,0.302,126.0,https://open.spotify.com/track/66L6oBm77vpXuLCRX31iNX,energetic
41OYCdZjfncCUWhcLzLAGo,Masa Sepi,Bernadya,ID,75,213750,Masa Sepi,3/3/2023,0.317,0.446,0,-9.199,0.0312,0.824,0.0953,0.199,81.756,https://open.spotify.com/track/41OYCdZjfncCUWhcLzLAGo,energetic
4pFoAd8J9FpN7TADclqL3d,MYKONOS,Strat,GR,58,151573,MYKONOS,21/5/2024,0.757,0.8,6,-4.104,0.0369,0.727,0.0887,0.641,133.015,https://open.spotify.com/track/4pFoAd8J9FpN7TADclqL3d,energetic
2FxxKrvX5fZbiS4todDYXc,OH NANA,"Ivan Greko, ZiZZi, BeTaf Beats",GR,55,156000,EYE OF THE TIGER,3/10/2024,0.72,0.954,8,-3.474,0.219,0.381,0.0522,0.891,100.039,https://open.spotify.com/track/2FxxKrvX5fZbiS4todDYXc,energetic
0HIbm4W6C8Ar2Cnen0tE44,LA MARINA STA MORENA,Figa Flawas,ES,71,131332,LA MARINA STA MORENA,4/7/2024,0.726,0.894,7,-5.36,0.0869,0.187,0.0888,0.477,136.009,https://open.spotify.com/track/0HIbm4W6C8Ar2Cnen0tE44,energetic
5pYwlWa3wwKlTEyt4jvWvS,mit dir ist es anders,Montez,DE,56,156143,pass auf mein herz auf,10/10/2024,0.743,0.329,7,-8.946,0.0608,0.541,0.378,0.35,171.865,https://open.spotify.com/track/5pYwlWa3wwKlTEyt4jvWvS,energetic
7fc7Z9hY2hzimmFvo2JO8p,"ZEIT, DASS SICH WAS DREHT","$OHO BANI, Herbert Grönemeyer, Ericson",DE,37,153893,EIN SCHRITT UND ICH FALL,11/10/2024,0.692,0.646,0,-6.659,0.111,0.0974,0.127,0.325,140.073,https://open.spotify.com/track/7fc7Z9hY2hzimmFvo2JO8p,energetic
6WgNt33eiQbLVddGEuGsdN,1997,Protiva,CZ,47,209684,1997 Mixtape,9/4/2014,0.753,0.609,8,-6.962,0.183,0.465,0.326,0.223,87.015,https://open.spotify.com/track/6WgNt33eiQbLVddGEuGsdN,energetic
0agjQg7eWrwFtqBQRKu1CX,Foi Intenso - Ao Vivo,"Zé Neto & Cristiano, Ana Castela",BR,68,132057,"Intenso, Vol. 2 (Ao Vivo)",11/7/2024,0.755,0.844,11,-4.413,0.0737,0.125,0.656,0.769,144.834,https://open.spotify.com/track/0agjQg7eWrwFtqBQRKu1CX,energetic
4GuiGH1qje9eYA4trD0hti,Mubi kamnandi,"Mthandeni SK, Sminofu",ZA,51,295288,Amakhothangqoko,12/8/2023,0.635,0.887,8,-5.083,0.0601,0.0686,0.112,0.96,79.319,https://open.spotify.com/track/4GuiGH1qje9eYA4trD0hti,energetic
0fYfr7tY8rxHX8bcWsaCF9,Vula Sekele,"Harrycane, Eemoh",ZA,51,307153,Dubula Dubula,5/7/2024,0.73,0.453,10,-11.227,0.0495,0.143,0.333,0.921,111.996,https://open.spotify.com/track/0fYfr7tY8rxHX8bcWsaCF9,energetic
2yO5zPoQEMkPL3Zau9V8aw,EL FAVORITO DE MAMI,"Big Soto, Eladio Carrion",VE,51,155294,SOTORIUS,11/10/2024,0.747,0.564,0,-3.281,0.108,0.224,0.119,0.275,119.043,https://open.spotify.com/track/2yO5zPoQEMkPL3Zau9V8aw,energetic
1jxn3isffYQHcGmzy4Z309,100 BPM,"Kizo, Bletka, BeMelo",PL,60,146181,PATOPOP (Vol. 1),19/6/2024,0.72,0.722,4,-8.013,0.236,0.527,0.103,0.299,109.97,https://open.spotify.com/track/1jxn3isffYQHcGmzy4Z309,energetic
2F3yQZubukl4L9BHnqtEs7,PLEASUREDOME,Streetboys,NO,50,177977,PLEASUREDOME,4/10/2024,0.468,0.791,8,-7.142,0.117,0.164,0.142,0.225,177.96,https://open.spotify.com/track/2F3yQZubukl4L9BHnqtEs7,energetic
6h6hSyEABJubJdCn7Y8hEE,Ik Spaar Geen Centen,Mart Hoogkamer,NL,62,166923,Ik Spaar Geen Centen,13/9/2024,0.758,0.911,7,-3.737,0.0321,0.0412,0.331,0.813,120.02,https://open.spotify.com/track/6h6hSyEABJubJdCn7Y8hEE,energetic
13HwOA5rfBYsrWEj4fW4wy,Right Now,"Darkoo, Davido, Rvssian",NG,56,170666,Right Now,10/10/2024,0.639,0.581,2,-6.816,0.0526,0.53,0.251,0.636,112.727,https://open.spotify.com/track/13HwOA5rfBYsrWEj4fW4wy,energetic
65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,KR,78,212253,NewJeans 'OMG',2/1/2023,0.804,0.771,9,-4.067,0.0433,0.357,0.108,0.739,126.956,https://open.spotify.com/track/65FftemJ1DbbZ45DUfHJXE,energetic
19D8LNpWwIPpi6hs9BG7dq,Bubble Gum,NewJeans,KR,74,200266,How Sweet,24/5/2024,0.758,0.709,9,-3.589,0.0447,0.138,0.0765,0.529,105.005,https://open.spotify.com/track/19D8LNpWwIPpi6hs9BG7dq,energetic
6PX1YSbJraKIRDszpcAY8y,EYE OF THE TIGER,"Ivan Greko, Sanko",GR,54,156631,EYE OF THE TIGER,3/10/2024,0.847,0.902,10,-3.26,0.328,0.701,0.295,0.965,94.996,https://open.spotify.com/track/6PX1YSbJraKIRDszpcAY8y,energetic
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti,EE,88,148053,ALL RED,13/9/2024,0.76,0.663,9,-4.763,0.0551,0.109,0.305,0.209,143.082,https://open.spotify.com/track/2cZOYofOX4d6g0OXxkaIjA,energetic
1NdMCqqBTK5sYNAEtuidRt,Sreshta,Shturcite,BG,32,226278,Antologia Chast II (Anthology Part II),4/5/2004,0.624,0.559,2,-9.459,0.0287,0.25,0.0609,0.562,127.551,https://open.spotify.com/track/1NdMCqqBTK5sYNAEtuidRt,energetic
5OFVzqSeFxGpvDGyHvVeLj,It's Not Right But It's Okay,Mr. Belt & Wezol,BE,80,152304,It's Not Right But It's Okay,23/2/2024,0.755,0.86,5,-4.811,0.0523,0.0144,0.344,0.618,128.004,https://open.spotify.com/track/5OFVzqSeFxGpvDGyHvVeLj,energetic
2qyEoF40CW5XfmpYJDoOR3,HABLAME CLARO,"Yandel, Feid",VE,45,154969,ELYTE,10/10/2024,0.806,0.476,5,-3.6,0.142,0.0809,0.146,0.699,200.022,https://open.spotify.com/track/2qyEoF40CW5XfmpYJDoOR3,energetic
7CwWhMGWICOl2ICwbk3QTE,Talk talk featuring troye sivan,"Charli xcx, Troye Sivan",US,63,173076,Brat and it’s completely different but also still brat,11/10/2024,0.731,0.817,8,-5.595,0.0791,0.0196,0.349,0.661,130.032,https://open.spotify.com/track/7CwWhMGWICOl2ICwbk3QTE,energetic
6pIuPm3u7QgUFAX1V0D9wY,Dopamine - GISELLE Solo,aespa,TH,66,194093,SYNK : PARALLEL LINE - Special Digital Single,9/10/2024,0.609,0.619,9,-6.515,0.054,0.00668,0.0659,0.113,141.957,https://open.spotify.com/track/6pIuPm3u7QgUFAX1V0D9wY,energetic
2OBPcWM3GYFpGvaCRoTYlg,Ska Du Med,"Awave, Dizzy, takenoelz, Pablo Paz",SE,58,143437,Ska Du Med,20/9/2024,0.774,0.687,11,-5.038,0.0462,0.0569,0.203,0.489,128.012,https://open.spotify.com/track/2OBPcWM3GYFpGvaCRoTYlg,energetic
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,SA,82,265427,Born To Die - The Paradise Edition,1/1/2012,0.565,0.654,1,-6.826,0.0335,0.0542,0.122,0.235,111.968,https://open.spotify.com/track/3BJe4B8zGnqEdQPMvfVjuS,melancholic
6pT8UmnFFBTnW3qZxDC5Tp,This Is The Kaizer Family!,Kaizers Orchestra,NO,39,286706,This Is The Kaizer Family!,11/10/2024,0.575,0.743,0,-5.447,0.0521,0.0574,0.156,0.678,115.527,https://open.spotify.com/track/6pT8UmnFFBTnW3qZxDC5Tp,energetic
5LMUzJc43DaksLiWeueJ18,Klovn,"Rakkere, Bargee",NO,37,186658,Klovn,11/10/2024,0.883,0.527,6,-9.866,0.259,0.164,0.0871,0.353,127.01,https://open.spotify.com/track/5LMUzJc43DaksLiWeueJ18,energetic
5ryLHMXzsxUdtThQ9gyxXr,Abran Paso,"Alemán, Gera MX",MX,57,236002,Abran Paso,11/10/2024,0.784,0.758,6,-3.48,0.229,0.18,0.102,0.565,83.05,https://open.spotify.com/track/5ryLHMXzsxUdtThQ9gyxXr,energetic
5CE77TLqLjOQ2qgAobzPds,GOET,Victor Mendivil,MX,76,181250,GOET,14/6/2024,0.937,0.577,2,-7.308,0.301,0.0666,0.0786,0.458,96.032,https://open.spotify.com/track/5CE77TLqLjOQ2qgAobzPds,energetic
4E3rjPctFZLSPxTLvMMuzg,MOONSHINE,Singapūras Satīns,LV,24,153084,SUPER DUPER,11/10/2024,0.758,0.741,11,-8.5,0.0864,0.452,0.198,0.738,106.964,https://open.spotify.com/track/4E3rjPctFZLSPxTLvMMuzg,energetic
0a4MMyCrzT0En247IhqZbD,Hype Boy,NewJeans,KR,77,179026,NewJeans 1st EP 'New Jeans',1/8/2022,0.593,0.935,4,-3.43,0.225,0.268,0.286,0.783,99.976,https://open.spotify.com/track/0a4MMyCrzT0En247IhqZbD,energetic
50txjwcG9tW4vKAlkpWJG4,ZURA GYEREK,Grasa,HU,36,122790,ZURA GYEREK,11/10/2024,0.477,0.664,5,-6.999,0.113,0.0478,0.209,0.229,171.992,https://open.spotify.com/track/50txjwcG9tW4vKAlkpWJG4,energetic
5HH5Qt2k9OVaQF6On6t4pf,O Thrasis,"Negros Tou Moria, Saske, ODYDOZE",GR,39,159000,TO THRASITATO EP,10/10/2024,0.609,0.716,2,-6.406,0.364,0.145,0.328,0.478,159.954,https://open.spotify.com/track/5HH5Qt2k9OVaQF6On6t4pf,energetic
7lmLYFK8qgMpM7J0qgRLrr,VACHERON,"Ivan Greko, Strat, Dj Omonoia",GR,54,140571,EYE OF THE TIGER,3/10/2024,0.734,0.762,11,-4.403,0.231,0.502,0.218,0.684,140.025,https://open.spotify.com/track/7lmLYFK8qgMpM7J0qgRLrr,energetic
5xyaPwLmgoyGlDDu2H0Uix,365 featuring shygirl,"Charli xcx, Shygirl",GB,66,121273,Brat and it’s completely different but also still brat,11/10/2024,0.735,0.654,0,-8.633,0.237,0.244,0.709,0.688,137.713,https://open.spotify.com/track/5xyaPwLmgoyGlDDu2H0Uix,cute
2zbtUOuh8lREqhg8JCRrhs,Club classics featuring bb trickz,"Charli xcx, Bb trickz",GB,66,174325,Brat and it’s completely different but also still brat,11/10/2024,0.912,0.594,1,-4.445,0.0826,0.0178,0.113,0.802,131.027,https://open.spotify.com/track/2zbtUOuh8lREqhg8JCRrhs,energetic
1RGidCmtrqER8GBs8TnG9C,Everything is romantic featuring caroline polachek,"Charli xcx, Caroline Polachek",GB,65,203945,Brat and it’s completely different but also still brat,11/10/2024,0.604,0.449,0,-11.468,0.21,0.168,0.334,0.333,150.106,https://open.spotify.com/track/1RGidCmtrqER8GBs8TnG9C,romantic
1PJe42QnCMD6JqhcooaWzc,Apple featuring the japanese house,"Charli xcx, The Japanese House",GB,64,157366,Brat and it’s completely different but also still brat,11/10/2024,0.721,0.836,0,-7.547,0.0611,0.219,0.161,0.693,125.878,https://open.spotify.com/track/1PJe42QnCMD6JqhcooaWzc,energetic
5B286OoIX6KAJezPQ02dgz,G.A.N.G,"Tiakola, Niska, La Mano 1.9",FR,69,187826,BDLM VOL.1,20/9/2024,0.76,0.723,7,-4.946,0.0876,0.2,0.338,0.884,138.046,https://open.spotify.com/track/5B286OoIX6KAJezPQ02dgz,energetic
3DfLxWluYJwzr0wkefe9V2,EDEN TARINA,MELO,FI,38,165517,NOIDANKEHÄ,11/10/2024,0.652,0.8,2,-4.809,0.0414,0.0469,0.241,0.346,145.025,https://open.spotify.com/track/3DfLxWluYJwzr0wkefe9V2,energetic
6kh4MBHr7unePletXTvCY4,DEEP FAKE WICKERY,MELO,FI,38,124800,NOIDANKEHÄ,11/10/2024,0.777,0.806,8,-4.755,0.101,0.0963,0.346,0.539,100.013,https://open.spotify.com/track/6kh4MBHr7unePletXTvCY4,energetic
73VvJTg4hvYsuDXPMO7eD9,BB,MELO,FI,38,111891,NOIDANKEHÄ,11/10/2024,0.771,0.877,10,-3.258,0.107,0.000983,0.321,0.769,148.055,https://open.spotify.com/track/73VvJTg4hvYsuDXPMO7eD9,energetic
5xeAOQSSKis9ECRAcSDiZw,GORE-TEX,MELO,FI,37,136296,NOIDANKEHÄ,11/10/2024,0.697,0.664,1,-5.557,0.112,0.0804,0.085,0.454,161.988,https://open.spotify.com/track/5xeAOQSSKis9ECRAcSDiZw,energetic
5suD3MXC0Wkxtp4dVPGvRj,kann vahib vastu,"Lotey, Chillin, BigM",EE,19,185142,kann vahib vastu,11/10/2024,0.898,0.728,1,-5.655,0.0897,0.00511,0.0901,0.888,140.006,https://open.spotify.com/track/5suD3MXC0Wkxtp4dVPGvRj,energetic
